centroid_day,repeat,centroid_day_train,accuracy,precision_micro,precision_macro,precision_weighted,precision_negative,precision_neutral,precision_positive,recall_micro,recall_macro,recall_weighted,recall_negative,recall_neutral,recall_positive,f1_micro,f1_macro,f1_weighted,f1_negative,f1_neutral,f1_positive
2019-08-06,13,2019-05-08,0.5933333333333334,0.5933333333333334,0.6171245223159564,0.6065964380993581,0.6956521739130435,0.6333333333333333,0.5223880597014925,0.5933333333333334,0.5869582903094589,0.5933333333333334,0.5333333333333333,0.5671641791044776,0.660377358490566,0.5933333333333334,0.5951773716964625,0.5941624160187524,0.6037735849056605,0.5984251968503937,0.5833333333333333
2019-11-04,13,2019-05-08,0.6066666666666667,0.6066666666666667,0.5656349206349206,0.6063285714285714,0.42857142857142855,0.56,0.7083333333333334,0.6066666666666667,0.5730434782608695,0.6066666666666667,0.48,0.5,0.7391304347826086,0.6066666666666667,0.5681787769302823,0.6054703599625317,0.4528301886792452,0.5283018867924528,0.723404255319149
2020-02-02,13,2019-05-08,0.6133333333333333,0.6133333333333333,0.6010123799606618,0.6130977669790582,0.5813953488372093,0.55,0.6716417910447762,0.6133333333333333,0.6065531475748194,0.6133333333333333,0.6578947368421053,0.5,0.6617647058823529,0.6133333333333333,0.6025867136978248,0.6122516166960611,0.6172839506172839,0.5238095238095238,0.6666666666666667
2020-05-02,13,2019-05-08,0.46,0.46,0.441030578898226,0.4784179505135387,0.2857142857142857,0.46875,0.5686274509803921,0.46,0.4439899822138522,0.46,0.37037037037037035,0.5084745762711864,0.453125,0.46,0.4382444497656757,0.46512284062532067,0.3225806451612903,0.4878048780487804,0.5043478260869565
2020-07-31,13,2019-05-08,0.52,0.52,0.5016292905637169,0.5241807418446762,0.3939393939393939,0.5573770491803278,0.5535714285714286,0.52,0.5088487502280605,0.52,0.4482758620689655,0.5862068965517241,0.49206349206349204,0.52,0.5039306044998645,0.52085117918135,0.41935483870967744,0.5714285714285715,0.5210084033613446
2018-11-09,13,2018-11-09,0.6866666666666666,0.6866666666666666,0.6801973220577872,0.6875426356589147,0.65,0.7045454545454546,0.686046511627907,0.6866666666666666,0.6542548775425487,0.6866666666666666,0.5909090909090909,0.5636363636363636,0.8082191780821918,0.6866666666666666,0.6624828700300399,0.6815972846161525,0.6190476190476191,0.6262626262626263,0.7421383647798743
2019-02-07,13,2018-11-09,0.6266666666666667,0.6266666666666667,0.5860106532099804,0.6279646761984862,0.4482758620689655,0.6097560975609756,0.7,0.6266666666666667,0.5888888888888889,0.6266666666666667,0.52,0.5,0.7466666666666667,0.6266666666666667,0.5845042253644404,0.6246874193110751,0.48148148148148145,0.5494505494505494,0.7225806451612902
2019-05-08,13,2018-11-09,0.56,0.56,0.5482099435587808,0.5557596073875144,0.5151515151515151,0.5348837209302325,0.5945945945945946,0.56,0.537884400034456,0.56,0.4473684210526316,0.48936170212765956,0.676923076923077,0.56,0.5410259585758623,0.5558032297166962,0.4788732394366197,0.5111111111111111,0.6330935251798562
2019-08-06,13,2018-11-09,0.54,0.54,0.5945767195767196,0.5790608465608466,0.7142857142857143,0.625,0.4444444444444444,0.54,0.5423354923495728,0.54,0.5,0.44776119402985076,0.6792452830188679,0.54,0.5490959524627502,0.5405412833530558,0.588235294117647,0.5217391304347827,0.5373134328358209
2019-11-04,13,2018-11-09,0.6133333333333333,0.6133333333333333,0.5883560883560884,0.6141536241536242,0.5,0.5897435897435898,0.6753246753246753,0.6133333333333333,0.6147791580400276,0.6133333333333333,0.68,0.4107142857142857,0.7536231884057971,0.6133333333333333,0.590936826626585,0.6044883604413867,0.576271186440678,0.4842105263157895,0.7123287671232876
2020-02-02,13,2018-11-09,0.54,0.54,0.5241987986174033,0.5355460250343972,0.5333333333333333,0.4418604651162791,0.5974025974025974,0.54,0.5097804672108078,0.54,0.42105263157894735,0.4318181818181818,0.6764705882352942,0.54,0.5139508677034031,0.5349704755465404,0.47058823529411764,0.4367816091954023,0.6344827586206896
2020-05-02,13,2018-11-09,0.42,0.42,0.40565164253175806,0.42523634927101467,0.3225806451612903,0.43283582089552236,0.46153846153846156,0.42,0.4122985980330613,0.42,0.37037037037037035,0.4915254237288136,0.375,0.41999999999999993,0.4063127166575442,0.4196788907133735,0.3448275862068965,0.46031746031746035,0.41379310344827586
2020-07-31,13,2018-11-09,0.5266666666666666,0.5266666666666666,0.5358634242200933,0.5304053058216655,0.5652173913043478,0.5,0.5423728813559322,0.5266666666666666,0.5141397555190658,0.5266666666666666,0.4482758620689655,0.5862068965517241,0.5079365079365079,0.5266666666666666,0.5214242345389887,0.5256717841963744,0.4999999999999999,0.5396825396825397,0.5245901639344263
2018-08-11,13,2018-08-11,0.6333333333333333,0.6333333333333333,0.624092485351646,0.6344983686089616,0.5789473684210527,0.6730769230769231,0.620253164556962,0.6333333333333333,0.5923931623931624,0.6333333333333333,0.44,0.5833333333333334,0.7538461538461538,0.6333333333333333,0.6018518518518519,0.6282407407407408,0.5,0.6250000000000001,0.6805555555555556
2018-11-09,13,2018-08-11,0.6133333333333333,0.6133333333333333,0.587121212121212,0.6108333333333333,0.5,0.6363636363636364,0.625,0.6133333333333333,0.5572021585720216,0.6133333333333333,0.4090909090909091,0.509090909090909,0.7534246575342466,0.6133333333333333,0.5662954597737206,0.6059125833908443,0.45,0.5656565656565656,0.6832298136645963
2019-02-07,13,2018-08-11,0.6066666666666667,0.6066666666666667,0.5696969696969697,0.5962121212121212,0.5,0.55,0.6590909090909091,0.6066666666666667,0.5511111111111111,0.6066666666666667,0.44,0.44,0.7733333333333333,0.6066666666666667,0.5562101456632197,0.5968053682190217,0.46808510638297873,0.48888888888888893,0.7116564417177914
2019-05-08,13,2018-08-11,0.5333333333333333,0.5333333333333333,0.5183602405824628,0.5254067742956632,0.5,0.48717948717948717,0.5679012345679012,0.5333333333333333,0.5022281563155023,0.5333333333333333,0.39473684210526316,0.40425531914893614,0.7076923076923077,0.5333333333333333,0.5043913073352947,0.5232736790160473,0.4411764705882353,0.4418604651162791,0.6301369863013698
2019-08-06,13,2018-08-11,0.5733333333333334,0.5733333333333334,0.6280147577001203,0.6171262280810845,0.7272727272727273,0.6744186046511628,0.4823529411764706,0.5733333333333334,0.5799180199630777,0.5733333333333334,0.5333333333333333,0.43283582089552236,0.7735849056603774,0.5733333333333334,0.5789534137360224,0.5685437654133306,0.6153846153846153,0.5272727272727272,0.5942028985507246
2019-11-04,13,2018-08-11,0.5866666666666667,0.5866666666666667,0.551731893837157,0.5738127369706317,0.47619047619047616,0.5526315789473685,0.6263736263736264,0.5866666666666667,0.533695652173913,0.5866666666666667,0.4,0.375,0.8260869565217391,0.5866666666666667,0.53136370644465,0.5670222787542399,0.43478260869565216,0.44680851063829785,0.7125
2020-02-02,13,2018-08-11,0.5333333333333333,0.5333333333333333,0.5204156288276734,0.5283803135301323,0.5652173913043478,0.4146341463414634,0.5813953488372093,0.5333333333333333,0.48792100572286334,0.5333333333333333,0.34210526315789475,0.38636363636363635,0.7352941176470589,0.5333333333333333,0.4918600525157902,0.5196837697821305,0.4262295081967213,0.39999999999999997,0.6493506493506493
2020-05-02,13,2018-08-11,0.4866666666666667,0.4866666666666667,0.4773148148148148,0.4846666666666667,0.4444444444444444,0.5,0.4875,0.4866666666666667,0.44878308746599704,0.4866666666666667,0.2962962962962963,0.4406779661016949,0.609375,0.4866666666666667,0.45523023023023024,0.4793753753753754,0.3555555555555555,0.4684684684684685,0.5416666666666666
2020-07-31,13,2018-08-11,0.5466666666666666,0.5466666666666666,0.5352555585082824,0.5434786074940208,0.5,0.5283018867924528,0.5774647887323944,0.5466666666666666,0.5272760445174239,0.5466666666666666,0.4482758620689655,0.4827586206896552,0.6507936507936508,0.5466666666666666,0.5297240252464133,0.5434839398421487,0.4727272727272727,0.5045045045045045,0.6119402985074627
2020-07-31,12,2020-07-31,0.52,0.52,0.5270383748572134,0.5286360408755519,0.5666666666666667,0.4406779661016949,0.5737704918032787,0.52,0.5155431869717584,0.52,0.4857142857142857,0.5306122448979592,0.5303030303030303,0.52,0.518579835640203,0.5218549177079361,0.523076923076923,0.4814814814814815,0.5511811023622047
2019-02-07,13,2019-02-07,0.68,0.68,0.6456585879873552,0.6824622409553917,0.56,0.5961538461538461,0.7808219178082192,0.68,0.6466666666666667,0.68,0.56,0.62,0.76,0.68,0.6460378025083907,0.6810828475534358,0.56,0.607843137254902,0.7702702702702703
2019-05-08,13,2019-02-07,0.62,0.62,0.6179084967320261,0.6220104575163399,0.6470588235294118,0.54,0.6666666666666666,0.62,0.6101128434835043,0.62,0.5789473684210527,0.574468085106383,0.676923076923077,0.62,0.6131892890765954,0.6203419520882337,0.6111111111111113,0.5567010309278351,0.6717557251908397
2019-08-06,13,2019-02-07,0.5866666666666667,0.5866666666666667,0.5959311424100157,0.6019092331768389,0.6,0.6666666666666666,0.5211267605633803,0.5866666666666667,0.5784755467943302,0.5866666666666667,0.5,0.5373134328358209,0.6981132075471698,0.5866666666666667,0.5790900204389939,0.5857362481116146,0.5454545454545454,0.5950413223140495,0.5967741935483871
2019-11-04,13,2019-02-07,0.62,0.62,0.6051201671891326,0.6228025078369904,0.5517241379310345,0.5818181818181818,0.6818181818181818,0.62,0.6212008281573499,0.62,0.64,0.5714285714285714,0.6521739130434783,0.62,0.6119452786119451,0.6206873540206874,0.5925925925925927,0.5765765765765765,0.6666666666666666
2020-02-02,13,2019-02-07,0.64,0.64,0.626764705882353,0.6442,0.625,0.52,0.7352941176470589,0.64,0.6175063326766114,0.64,0.5263157894736842,0.5909090909090909,0.7352941176470589,0.64,0.6199713928124443,0.6403647416413375,0.5714285714285714,0.5531914893617023,0.735294117647059
2020-05-02,13,2019-02-07,0.4866666666666667,0.4866666666666667,0.48679018699605425,0.48809058157488416,0.4827586206896552,0.47761194029850745,0.5,0.4866666666666667,0.4942554666248169,0.4866666666666667,0.5185185185185185,0.5423728813559322,0.421875,0.4866666666666667,0.48852120886019196,0.4850425970764954,0.5,0.5079365079365079,0.4576271186440678
2020-07-31,13,2019-02-07,0.5066666666666667,0.5066666666666667,0.5132060036989615,0.5069603784322094,0.5416666666666666,0.5070422535211268,0.4909090909090909,0.5066666666666667,0.4991789819376027,0.5066666666666667,0.4482758620689655,0.6206896551724138,0.42857142857142855,0.5066666666666667,0.5021108970878793,0.502860110614478,0.49056603773584906,0.5581395348837208,0.4576271186440678
2019-11-04,13,2019-11-04,0.6533333333333333,0.6533333333333333,0.6301801801801802,0.6590900900900901,0.5405405405405406,0.6,0.75,0.6533333333333333,0.6737577639751553,0.6533333333333333,0.8,0.48214285714285715,0.7391304347826086,0.6533333333333333,0.6414467677047903,0.6496125939412872,0.6451612903225806,0.5346534653465347,0.7445255474452556
2020-02-02,13,2019-11-04,0.5866666666666667,0.5866666666666667,0.5759637188208616,0.590657596371882,0.5714285714285714,0.4897959183673469,0.6666666666666666,0.5866666666666667,0.5729430528192138,0.5866666666666667,0.5263157894736842,0.5454545454545454,0.6470588235294118,0.5866666666666667,0.5735968852159882,0.5879220776365631,0.547945205479452,0.5161290322580645,0.6567164179104478
2020-05-02,13,2019-11-04,0.4866666666666667,0.4866666666666667,0.4758417508417508,0.5031767676767677,0.36363636363636365,0.4861111111111111,0.5777777777777777,0.4866666666666667,0.48130492780916506,0.4866666666666667,0.4444444444444444,0.5932203389830508,0.40625,0.4866666666666667,0.47047178840721804,0.48572551765996685,0.39999999999999997,0.5343511450381679,0.4770642201834862
2020-07-31,13,2019-11-04,0.48,0.48,0.4709537774053903,0.48189777963971514,0.41935483870967744,0.4935064935064935,0.5,0.48,0.4789272030651341,0.48,0.4482758620689655,0.6551724137931034,0.3333333333333333,0.48,0.4654320987654321,0.46945679012345676,0.4333333333333333,0.562962962962963,0.4
2020-05-02,13,2020-05-02,0.4666666666666667,0.4666666666666667,0.44860915548045927,0.46685985168497135,0.36666666666666664,0.5074626865671642,0.4716981132075472,0.4666666666666667,0.4581011979493618,0.4666666666666667,0.4074074074074074,0.576271186440678,0.390625,0.4666666666666667,0.4509992931045563,0.46408499882184095,0.38596491228070173,0.5396825396825398,0.42735042735042733
2020-07-31,13,2020-05-02,0.54,0.54,0.5544217687074829,0.5523809523809524,0.5714285714285714,0.5,0.5918367346938775,0.54,0.5212552453931764,0.54,0.41379310344827586,0.6896551724137931,0.4603174603174603,0.54,0.5258557625948931,0.5344545893719808,0.48000000000000004,0.5797101449275363,0.5178571428571429
2020-02-02,13,2020-02-02,0.54,0.54,0.5312614355167548,0.5415149772596581,0.5135135135135135,0.48936170212765956,0.5909090909090909,0.54,0.5320855614973262,0.54,0.5,0.5227272727272727,0.5735294117647058,0.54,0.531416908133326,0.5405145408488691,0.5066666666666666,0.5054945054945055,0.5820895522388059
2020-05-02,13,2020-02-02,0.5133333333333333,0.5133333333333333,0.49789862914862915,0.5196415945165945,0.40625,0.5238095238095238,0.5636363636363636,0.5133333333333333,0.5083928384599289,0.5133333333333333,0.48148148148148145,0.559322033898305,0.484375,0.5133333333333333,0.5008899920068055,0.5144058379117138,0.4406779661016949,0.5409836065573771,0.5210084033613446
2020-07-31,13,2020-02-02,0.52,0.52,0.5176527995713575,0.5266407695153533,0.4827586206896552,0.4852941176470588,0.5849056603773585,0.52,0.5145958766648422,0.52,0.4827586206896552,0.5689655172413793,0.49206349206349204,0.52,0.5136836343732895,0.5203557744937055,0.4827586206896552,0.5238095238095238,0.5344827586206896
2019-08-06,13,2019-08-06,0.35333333333333333,0.35333333333333333,0.11777777777777777,0.12484444444444444,0.0,0.0,0.35333333333333333,0.35333333333333333,0.3333333333333333,0.35333333333333333,0.0,0.0,1.0,0.35333333333333333,0.17405582922824303,0.1844991789819376,0.0,0.0,0.5221674876847291
