created_at,2019-05-08,2018-08-11,2020-02-02,2019-08-06,2019-11-04,2020-05-02,2020-07-31,2019-02-07,2018-11-09
2011-12-25 00:00:00+00:00,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2012-01-08 00:00:00+00:00,0.2,0.8,0.2,0.6,0.0,0.2,0.0,0.0,0.6
2012-01-22 00:00:00+00:00,0.45454545454545453,0.6363636363636364,0.45454545454545453,0.36363636363636365,0.6363636363636364,0.45454545454545453,0.0,-0.18181818181818182,0.45454545454545453
2012-02-05 00:00:00+00:00,0.625,1.0,0.5,1.0,0.125,0.5,0.5,0.375,0.625
2012-02-19 00:00:00+00:00,0.4666666666666667,0.8,0.6666666666666666,0.7333333333333333,0.6,0.8,0.8,0.4,0.2
2012-03-04 00:00:00+00:00,0.2,0.6,0.0,0.6,0.2,0.2,0.2,0.6,0.6
2012-03-18 00:00:00+00:00,0.2,1.0,0.6,-0.2,-0.2,0.2,0.2,0.6,0.6
2012-04-01 00:00:00+00:00,0.38461538461538464,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.07692307692307693
2012-04-15 00:00:00+00:00,0.07692307692307693,0.46153846153846156,-0.3076923076923077,-0.07692307692307693,-0.15384615384615385,-0.23076923076923078,-0.3076923076923077,-0.07692307692307693,-0.23076923076923078
2012-04-29 00:00:00+00:00,0.6666666666666666,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.16666666666666666,0.16666666666666666,0.4166666666666667,0.4166666666666667
2012-05-13 00:00:00+00:00,0.0,0.5,-0.5,-1.0,-1.0,-0.5,0.5,-0.5,-0.5
2012-05-27 00:00:00+00:00,0.0,0.5,0.75,0.0,-0.125,-0.125,0.25,0.0,0.375
2012-06-10 00:00:00+00:00,0.47058823529411764,0.6470588235294118,0.17647058823529413,0.35294117647058826,0.35294117647058826,0.35294117647058826,0.5294117647058824,0.4117647058823529,0.6470588235294118
2012-06-24 00:00:00+00:00,0.25,0.25,0.15,0.15,0.05,0.45,0.45,0.15,0.15
2012-07-08 00:00:00+00:00,0.21428571428571427,0.5714285714285714,-0.35714285714285715,0.35714285714285715,0.0,-0.07142857142857142,0.2857142857142857,0.42857142857142855,0.5
2012-07-22 00:00:00+00:00,-0.1,0.2,-0.2,-0.3,-0.15,-0.05,0.5,-0.05,0.0
2012-08-05 00:00:00+00:00,0.34782608695652173,0.4782608695652174,0.21739130434782608,0.34782608695652173,0.043478260869565216,0.21739130434782608,0.391304347826087,0.2608695652173913,0.34782608695652173
2012-08-19 00:00:00+00:00,0.22727272727272727,0.45454545454545453,0.13636363636363635,0.22727272727272727,-0.09090909090909091,0.13636363636363635,0.36363636363636365,0.22727272727272727,0.13636363636363635
2012-09-02 00:00:00+00:00,-0.7592592592592593,-0.6759259259259259,0.8981481481481481,0.7870370370370371,0.9074074074074074,0.8842592592592593,0.12037037037037036,-0.75,-0.7037037037037037
2012-09-16 00:00:00+00:00,0.5333333333333333,0.7333333333333333,0.0,0.13333333333333333,0.26666666666666666,-0.2,-0.06666666666666667,0.0,0.7333333333333333
2012-09-30 00:00:00+00:00,0.2916666666666667,0.4583333333333333,0.08333333333333333,0.125,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.20833333333333334,0.375
2012-10-14 00:00:00+00:00,-0.3076923076923077,0.6153846153846154,0.3076923076923077,-0.15384615384615385,-0.38461538461538464,0.23076923076923078,0.07692307692307693,-0.3076923076923077,0.0
2012-10-28 00:00:00+00:00,0.9024390243902439,0.9233449477351916,0.9059233449477352,0.9094076655052264,0.9233449477351916,0.9407665505226481,0.926829268292683,0.8780487804878049,0.9128919860627178
2012-11-11 00:00:00+00:00,0.375,0.875,0.125,0.125,0.125,0.125,0.1875,0.375,0.4375
2012-11-25 00:00:00+00:00,0.8947368421052632,0.6842105263157895,0.2631578947368421,0.9473684210526315,0.7368421052631579,0.7894736842105263,0.5263157894736842,0.7894736842105263,0.8947368421052632
2012-12-09 00:00:00+00:00,0.5555555555555556,0.6666666666666666,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,-0.1111111111111111,0.4444444444444444,0.4444444444444444
2012-12-23 00:00:00+00:00,0.8,1.0,0.8,0.8,0.8,0.8,0.8,0.8,1.0
2013-01-06 00:00:00+00:00,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182
